s1	s6	s0
QMH	2016-06-16	54
QMH	2016-06-17	32
QMH	2016-06-18	16
QMH	2016-06-19	36
QMH	2016-06-20	42
QMH	2016-06-21	30
QMH	2016-06-22	38
QMH	2016-06-23	26
QMH	2016-06-24	24
QMH	2016-06-25	30
QMH	2016-06-26	28
QMH	2016-06-27	30
QMH	2016-06-28	28
QMH	2016-06-29	26
QMH	2016-06-30	26
QMH	2016-07-01	16
QMH	2016-07-02	22
QMH	2016-07-03	30
QMH	2016-07-04	24
QMH	2016-07-05	22
QMH	2016-07-06	24
QMH	2016-07-07	28
QMH	2016-07-08	12
QMH	2016-07-09	26
QMH	2016-07-10	22
QMH	2016-07-11	26
QMH	2016-07-12	18
QMH	2016-07-13	36
QMH	2016-07-14	30
QMH	2016-07-15	8
QMH	2016-07-16	22
QMH	2016-07-17	40
QMH	2016-07-18	18
QMH	2016-07-19	36
QMH	2016-07-20	26
QMH	2016-07-21	24
QMH	2016-07-22	30
QMH	2016-07-23	20
QMH	2016-07-24	12
QMH	2016-07-25	12
QMH	2016-07-26	30
QMH	2016-07-27	38
QMH	2016-07-28	12
QMH	2016-07-29	12
QMH	2016-07-30	34
QMH	2016-07-31	18
QMH	2016-08-01	28
QMH	2016-08-02	22
QMH	2016-08-03	18
QMH	2016-08-04	28
QMH	2016-08-05	14
QMH	2016-08-06	34
QMH	2016-08-07	6
QMH	2016-08-08	26
QMH	2016-08-09	16
QMH	2016-08-10	24
QMH	2016-08-11	16
QMH	2016-08-12	36
QMH	2016-08-13	20
QMH	2016-08-14	22
QMH	2016-08-15	14
QMH	2016-08-16	24
QMH	2016-08-17	20
QMH	2016-08-18	22
QMH	2016-08-19	20
QMH	2016-08-20	14
QMH	2016-08-21	30
QMH	2016-08-22	22
QMH	2016-08-23	14
QMH	2016-08-24	26
QMH	2016-08-25	20
QMH	2016-08-26	22
QMH	2016-08-27	24
QMH	2016-08-28	16
QMH	2016-08-29	30
QMH	2016-08-30	20
QMH	2016-08-31	16
QMH	2016-09-01	28
QMH	2016-09-02	10
QMH	2016-09-03	10
QMH	2016-09-04	34
QMH	2016-09-05	34
QMH	2016-09-06	14
QMH	2016-09-07	24
QMH	2016-09-08	28
QMH	2016-09-09	32
QMH	2016-09-10	30
QMH	2016-09-11	28
QMH	2016-09-12	38
QMH	2016-09-13	24
QMH	2016-09-14	28
QMH	2016-09-15	26
QMH	2016-09-16	18
QMH	2016-09-17	30
QMH	2016-09-18	28
QMH	2016-09-19	38
QMH	2016-09-20	30
QMH	2016-09-21	24
QMH	2016-09-22	20
QMH	2016-09-23	20
QMH	2016-09-24	30
QMH	2016-09-25	30
QMH	2016-09-26	26
QMH	2016-09-27	36
QMH	2016-09-28	34
QMH	2016-09-29	24
QMH	2016-09-30	26
QMH	2016-10-01	18
QMH	2016-10-02	20
QMH	2016-10-03	24
QMH	2016-10-04	28
QMH	2016-10-05	18
QMH	2016-10-06	32
QMH	2016-10-07	20
QMH	2016-10-08	26
QMH	2016-10-09	34
QMH	2016-10-10	28
QMH	2016-10-11	26
QMH	2016-10-12	14
QMH	2016-10-13	14
QMH	2016-10-14	28
QMH	2016-10-15	18
QMH	2016-10-16	32
QMH	2016-10-17	40
QMH	2016-10-18	32
QMH	2016-10-19	26
QMH	2016-10-20	36
QMH	2016-10-21	20
QMH	2016-10-22	20
QMH	2016-10-23	16
QMH	2016-10-24	24
QMH	2016-10-25	30
QMH	2016-10-26	16
QMH	2016-10-27	20
QMH	2016-10-28	18
QMH	2016-10-29	18
QMH	2016-10-30	26
QMH	2016-10-31	38
QMH	2016-11-01	18
QMH	2016-11-02	18
QMH	2016-11-03	22
QMH	2016-11-04	32
QMH	2016-11-05	36
QMH	2016-11-06	34
QMH	2016-11-07	24
QMH	2016-11-08	18
QMH	2016-11-09	22
QMH	2016-11-10	32
QMH	2016-11-11	18
QMH	2016-11-12	36
QMH	2016-11-13	30
QMH	2016-11-14	36
QMH	2016-11-15	22
QMH	2016-11-16	24
QMH	2016-11-17	20
QMH	2016-11-18	26
QMH	2016-11-19	26
QMH	2016-11-20	36
QMH	2016-11-21	32
QMH	2016-11-22	32
QMH	2016-11-23	26
QMH	2016-11-24	32
QMH	2016-11-25	24
QMH	2016-11-26	20
QMH	2016-11-27	28
QMH	2016-11-28	38
QMH	2016-11-29	32
QMH	2016-11-30	34
QMH	2016-12-01	22
QMH	2016-12-02	24
QMH	2016-12-03	20
QMH	2016-12-04	26
QMH	2016-12-05	32
QMH	2016-12-06	44
QMH	2016-12-07	52
QMH	2016-12-08	34
QMH	2016-12-09	14
QMH	2016-12-10	28
QMH	2016-12-11	20
QMH	2016-12-12	28
QMH	2016-12-13	30
QMH	2016-12-14	26
QMH	2016-12-15	24
QMH	2016-12-16	34
QMH	2016-12-17	26
QMH	2016-12-18	38
QMH	2016-12-19	24
QMH	2016-12-20	26
QMH	2016-12-21	48
QMH	2016-12-22	26
QMH	2016-12-23	34
QMH	2016-12-24	26
QMH	2016-12-25	20
QMH	2016-12-26	32
QMH	2016-12-27	16
QMH	2016-12-28	34
QMH	2016-12-29	32
QMH	2016-12-30	24
QMH	2016-12-31	30
QMH	2017-01-01	48
QMH	2017-01-02	38
QMH	2017-01-03	24
QMH	2017-01-04	34
QMH	2017-01-05	22
QMH	2017-01-06	36
QMH	2017-01-07	20
QMH	2017-01-08	30
QMH	2017-01-09	14
QMH	2017-01-10	46
QMH	2017-01-11	30
QMH	2017-01-12	44
QMH	2017-01-13	20
QMH	2017-01-14	26
QMH	2017-01-15	24
QMH	2017-01-16	20
QMH	2017-01-17	28
QMH	2017-01-18	26
QMH	2017-01-19	20
QMH	2017-01-20	38
QMH	2017-01-21	22
QMH	2017-01-22	28
QMH	2017-01-23	44
QMH	2017-01-24	30
QMH	2017-01-25	34
QMH	2017-01-26	24
QMH	2017-01-27	24
QMH	2017-01-28	34
QMH	2017-01-29	60
QMH	2017-01-30	24
QMH	2017-01-31	46
QMH	2017-02-01	34
QMH	2017-02-02	38
QMH	2017-02-03	38
QMH	2017-02-04	22
QMH	2017-02-05	24
QMH	2017-02-06	32
QMH	2017-02-07	16
QMH	2017-02-08	36
QMH	2017-02-09	36
QMH	2017-02-10	46
QMH	2017-02-11	28
QMH	2017-02-12	26
QMH	2017-02-13	28
QMH	2017-02-14	34
QMH	2017-02-15	34
QMH	2017-02-16	34
QMH	2017-02-17	30
QMH	2017-02-18	42
QMH	2017-02-19	38
QMH	2017-02-20	54
QMH	2017-02-21	42
QMH	2017-02-22	36
QMH	2017-02-23	42
QMH	2017-02-24	16
QMH	2017-02-25	26
QMH	2017-02-26	38
QMH	2017-02-27	38
QMH	2017-02-28	26
QMH	2017-03-01	22
QMH	2017-03-02	36
QMH	2017-03-03	24
QMH	2017-03-04	24
QMH	2017-03-05	48
QMH	2017-03-06	38
QMH	2017-03-07	38
QMH	2017-03-08	34
QMH	2017-03-09	24
QMH	2017-03-10	46
QMH	2017-03-11	36
QMH	2017-03-12	46
QMH	2017-03-13	38
QMH	2017-03-14	34
QMH	2017-03-15	36
QMH	2017-03-16	34
QMH	2017-03-17	44
QMH	2017-03-18	20
QMH	2017-03-19	30
QMH	2017-03-20	42
QMH	2017-03-21	34
QMH	2017-03-22	34
QMH	2017-03-23	34
QMH	2017-03-24	38
QMH	2017-03-25	24
QMH	2017-03-26	40
QMH	2017-03-27	22
QMH	2017-03-28	32
QMH	2017-03-29	34
QMH	2017-03-30	50
QMH	2017-03-31	32
QMH	2017-04-01	32
QMH	2017-04-02	28
QMH	2017-04-03	16
QMH	2017-04-04	44
QMH	2017-04-05	40
QMH	2017-04-06	38
QMH	2017-04-07	44
QMH	2017-04-08	36
QMH	2017-04-09	36
QMH	2017-04-10	38
QMH	2017-04-11	40
QMH	2017-04-12	20
QMH	2017-04-13	30
QMH	2017-04-14	24
QMH	2017-04-15	30
QMH	2017-04-16	26
QMH	2017-04-17	50
QMH	2017-04-18	40
QMH	2017-04-19	32
QMH	2017-04-20	44
QMH	2017-04-21	24
QMH	2017-04-22	26
QMH	2017-04-23	34
QMH	2017-04-24	38
QMH	2017-04-25	22
QMH	2017-04-26	36
QMH	2017-04-27	38
QMH	2017-04-28	20
QMH	2017-04-29	28
QMH	2017-04-30	36
QMH	2017-05-01	20
QMH	2017-05-02	44
QMH	2017-05-03	30
QMH	2017-05-04	52
QMH	2017-05-05	18
QMH	2017-05-06	26
QMH	2017-05-07	34
QMH	2017-05-08	38
QMH	2017-05-09	26
QMH	2017-05-10	30
QMH	2017-05-11	28
QMH	2017-05-12	52
QMH	2017-05-13	18
QMH	2017-05-14	26
QMH	2017-05-15	56
QMH	2017-05-16	28
QMH	2017-05-17	38
QMH	2017-05-18	28
QMH	2017-05-19	26
QMH	2017-05-20	26
QMH	2017-05-21	22
QMH	2017-05-22	40
QMH	2017-05-23	24
QMH	2017-05-24	16
QMH	2017-05-25	20
QMH	2017-05-26	34
QMH	2017-05-27	40
QMH	2017-05-28	20
QMH	2017-05-29	42
QMH	2017-05-30	32
QMH	2017-05-31	46
QMH	2017-06-01	28
QMH	2017-06-02	36
QMH	2017-06-03	38
QMH	2017-06-04	48
QMH	2017-06-05	26
QMH	2017-06-06	32
QMH	2017-06-07	24
QMH	2017-06-08	28
QMH	2017-06-09	24
QMH	2017-06-10	36
QMH	2017-06-11	26
QMH	2017-06-12	38
QMH	2017-06-13	22
QMH	2017-06-14	40
QMH	2017-06-15	30
QMH	2017-06-16	58
QMH	2017-06-17	24
QMH	2017-06-18	24
QMH	2017-06-19	36
QMH	2017-06-20	40
QMH	2017-06-21	14
QMH	2017-06-22	54
QMH	2017-06-23	26
QMH	2017-06-24	28
QMH	2017-06-25	18
QMH	2017-06-26	26
QMH	2017-06-27	18
QMH	2017-06-28	28
QMH	2017-06-29	38
QMH	2017-06-30	32
QMH	2017-07-01	28
QMH	2017-07-02	42
QMH	2017-07-03	36
QMH	2017-07-04	46
QMH	2017-07-05	38
QMH	2017-07-06	26
QMH	2017-07-07	22
QMH	2017-07-08	34
QMH	2017-07-09	26
QMH	2017-07-10	30
QMH	2017-07-11	22
QMH	2017-07-12	32
QMH	2017-07-13	42
QMH	2017-07-14	38
QMH	2017-07-15	44
QMH	2017-07-16	36
QMH	2017-07-17	38
QMH	2017-07-18	38
QMH	2017-07-19	44
QMH	2017-07-20	36
QMH	2017-07-21	36
QMH	2017-07-22	22
QMH	2017-07-23	32
QMH	2017-07-24	24
QMH	2017-07-25	32
QMH	2017-07-26	26
QMH	2017-07-27	34
QMH	2017-07-28	38
QMH	2017-07-29	26
QMH	2017-07-30	38
QMH	2017-07-31	38
QMH	2017-08-01	20
QMH	2017-08-02	34
QMH	2017-08-03	28
QMH	2017-08-04	30
QMH	2017-08-05	24
QMH	2017-08-06	32
QMH	2017-08-07	32
QMH	2017-08-08	20
QMH	2017-08-09	32
QMH	2017-08-10	20
QMH	2017-08-11	42
QMH	2017-08-12	16
QMH	2017-08-13	20
QMH	2017-08-14	22
QMH	2017-08-15	28
QMH	2017-08-16	28
QMH	2017-08-17	36
QMH	2017-08-18	18
QMH	2017-08-19	30
QMH	2017-08-20	32
QMH	2017-08-21	26
QMH	2017-08-22	30
QMH	2017-08-23	20
QMH	2017-08-24	42
QMH	2017-08-25	36
QMH	2017-08-26	18
QMH	2017-08-27	16
QMH	2017-08-28	20
QMH	2017-08-29	30
QMH	2017-08-30	14
QMH	2017-08-31	32
QMH	2017-09-01	20
QMH	2017-09-02	22
QMH	2017-09-03	34
QMH	2017-09-04	28
QMH	2017-09-05	26
QMH	2017-09-06	16
QMH	2017-09-07	28
QMH	2017-09-08	30
QMH	2017-09-09	28
QMH	2017-09-10	30
QMH	2017-09-11	18
QMH	2017-09-12	28
QMH	2017-09-13	24
QMH	2017-09-14	20
QMH	2017-09-15	34
QMH	2017-09-16	20
QMH	2017-09-17	28
QMH	2017-09-18	40
QMH	2017-09-19	32
QMH	2017-09-20	30
QMH	2017-09-21	18
QMH	2017-09-22	22
QMH	2017-09-23	14
QMH	2017-09-24	18
QMH	2017-09-25	30
QMH	2017-09-26	20
QMH	2017-09-27	30
QMH	2017-09-28	34
QMH	2017-09-29	30
QMH	2017-09-30	22
QMH	2017-10-01	26
QMH	2017-10-02	30
QMH	2017-10-03	36
QMH	2017-10-04	18
QMH	2017-10-05	28
QMH	2017-10-06	20
QMH	2017-10-07	26
QMH	2017-10-08	26
QMH	2017-10-09	16
QMH	2017-10-10	24
QMH	2017-10-11	26
QMH	2017-10-12	26
QMH	2017-10-13	20
QMH	2017-10-14	22
QMH	2017-10-15	14
QMH	2017-10-16	34
QMH	2017-10-17	18
QMH	2017-10-18	26
QMH	2017-10-19	38
QMH	2017-10-20	28
QMH	2017-10-21	22
QMH	2017-10-22	38
QMH	2017-10-23	24
QMH	2017-10-24	24
QMH	2017-10-25	28
QMH	2017-10-26	20
QMH	2017-10-27	24
QMH	2017-10-28	18
QMH	2017-10-29	26
QMH	2017-10-30	30
QMH	2017-10-31	12
QMH	2017-11-01	28
QMH	2017-11-02	28
QMH	2017-11-03	28
QMH	2017-11-04	20
QMH	2017-11-05	28
QMH	2017-11-06	26
QMH	2017-11-07	36
QMH	2017-11-08	16
QMH	2017-11-09	24
QMH	2017-11-10	30
QMH	2017-11-11	14
QMH	2017-11-12	26
QMH	2017-11-13	26
QMH	2017-11-14	20
QMH	2017-11-15	24
QMH	2017-11-16	36
QMH	2017-11-17	16
QMH	2017-11-18	18
QMH	2017-11-19	26
QMH	2017-11-20	32
QMH	2017-11-21	40
QMH	2017-11-22	26
QMH	2017-11-23	24
QMH	2017-11-24	22
QMH	2017-11-25	28
QMH	2017-11-26	28
QMH	2017-11-27	20
QMH	2017-11-28	34
QMH	2017-11-29	32
QMH	2017-11-30	30
QMH	2017-12-01	38
QMH	2017-12-02	20
QMH	2017-12-03	24
QMH	2017-12-04	14
QMH	2017-12-05	30
QMH	2017-12-06	18
QMH	2017-12-07	26
QMH	2017-12-08	22
QMH	2017-12-09	38
QMH	2017-12-10	44
QMH	2017-12-11	36
QMH	2017-12-12	28
QMH	2017-12-13	24
QMH	2017-12-14	38
QMH	2017-12-15	34
QMH	2017-12-16	22
QMH	2017-12-17	30
QMH	2017-12-18	36
QMH	2017-12-19	30
QMH	2017-12-20	22
QMH	2017-12-21	36
QMH	2017-12-22	42
QMH	2017-12-23	34
QMH	2017-12-24	36
QMH	2017-12-25	34
QMH	2017-12-26	38
QMH	2017-12-27	30
QMH	2017-12-28	30
QMH	2017-12-29	54
QMH	2017-12-30	50
QMH	2017-12-31	36
QMH	2018-01-01	36
QMH	2018-01-02	52
QMH	2018-01-03	40
QMH	2018-01-04	46
QMH	2018-01-05	36
QMH	2018-01-06	28
QMH	2018-01-07	24
QMH	2018-01-08	28
QMH	2018-01-09	32
QMH	2018-01-10	22
QMH	2018-01-11	32
QMH	2018-01-12	36
QMH	2018-01-13	32
QMH	2018-01-14	20
QMH	2018-01-15	30
QMH	2018-01-16	30
QMH	2018-01-17	46
QMH	2018-01-18	46
QMH	2018-01-19	34
QMH	2018-01-20	26
QMH	2018-01-21	16
QMH	2018-01-22	30
QMH	2018-01-23	32
QMH	2018-01-24	28
QMH	2018-01-25	48
QMH	2018-01-26	34
QMH	2018-01-27	24
QMH	2018-01-28	28
QMH	2018-01-29	34
QMH	2018-01-30	16
QMH	2018-01-31	32
QMH	2018-02-01	36
QMH	2018-02-02	32
QMH	2018-02-03	16
QMH	2018-02-04	32
QMH	2018-02-05	38
QMH	2018-02-06	32
QMH	2018-02-07	48
QMH	2018-02-08	48
QMH	2018-02-09	32
QMH	2018-02-10	40
QMH	2018-02-11	40
QMH	2018-02-12	42
QMH	2018-02-13	34
QMH	2018-02-14	34
QMH	2018-02-15	42
QMH	2018-02-16	46
QMH	2018-02-17	52
QMH	2018-02-18	38
QMH	2018-02-19	44
QMH	2018-02-20	32
QMH	2018-02-21	38
QMH	2018-02-22	48
QMH	2018-02-23	34
QMH	2018-02-24	26
QMH	2018-02-25	40
QMH	2018-02-26	26
QMH	2018-02-27	38
QMH	2018-02-28	40
QMH	2018-03-01	40
QMH	2018-03-02	26
QMH	2018-03-03	36
QMH	2018-03-04	44
QMH	2018-03-05	50
QMH	2018-03-06	32
QMH	2018-03-07	32
QMH	2018-03-08	38
QMH	2018-03-09	36
QMH	2018-03-10	34
QMH	2018-03-11	24
QMH	2018-03-12	38
QMH	2018-03-13	30
QMH	2018-03-14	40
QMH	2018-03-15	28
QMH	2018-03-16	38
QMH	2018-03-17	24
QMH	2018-03-18	38
QMH	2018-03-19	36
QMH	2018-03-20	42
QMH	2018-03-21	28
QMH	2018-03-22	50
QMH	2018-03-23	32
QMH	2018-03-24	34
QMH	2018-03-25	40
QMH	2018-03-26	54
QMH	2018-03-27	50
QMH	2018-03-28	32
QMH	2018-03-29	34
QMH	2018-03-30	30
QMH	2018-03-31	48
QMH	2018-04-01	38
QMH	2018-04-02	26
QMH	2018-04-03	54
QMH	2018-04-04	42
QMH	2018-04-05	26
QMH	2018-04-06	16
QMH	2018-04-07	22
QMH	2018-04-08	26
QMH	2018-04-09	22
QMH	2018-04-10	36
QMH	2018-04-11	36
QMH	2018-04-12	36
QMH	2018-04-13	36
QMH	2018-04-14	36
QMH	2018-04-15	34
QMH	2018-04-16	28
QMH	2018-04-17	38
QMH	2018-04-18	26
QMH	2018-04-19	30
QMH	2018-04-20	32
QMH	2018-04-21	40
QMH	2018-04-22	36
QMH	2018-04-23	34
QMH	2018-04-24	28
QMH	2018-04-25	34
QMH	2018-04-26	22
QMH	2018-04-27	32
QMH	2018-04-28	36
QMH	2018-04-29	28
QMH	2018-04-30	40
QMH	2018-05-01	20
QMH	2018-05-02	28
QMH	2018-05-03	20
QMH	2018-05-04	38
QMH	2018-05-05	38
QMH	2018-05-06	34
QMH	2018-05-07	42
QMH	2018-05-08	32
QMH	2018-05-09	18
QMH	2018-05-10	24
QMH	2018-05-11	44
QMH	2018-05-12	32
QMH	2018-05-13	30
QMH	2018-05-14	26
QMH	2018-05-15	34
QMH	2018-05-16	24
QMH	2018-05-17	16
QMH	2018-05-18	40
QMH	2018-05-19	30
QMH	2018-05-20	30
QMH	2018-05-21	26
QMH	2018-05-22	38
QMH	2018-05-23	44
QMH	2018-05-24	20
QMH	2018-05-25	40
QMH	2018-05-26	34
QMH	2018-05-27	14
QMH	2018-05-28	44
QMH	2018-05-29	32
QMH	2018-05-30	30
QMH	2018-05-31	32
QMH	2018-06-01	22
QMH	2018-06-02	16
QMH	2018-06-03	18
QMH	2018-06-04	20
QMH	2018-06-05	28
QMH	2018-06-06	24
QMH	2018-06-07	28
QMH	2018-06-08	48
QMH	2018-06-09	20
QMH	2018-06-10	28
QMH	2018-06-11	30
QMH	2018-06-12	42
QMH	2018-06-13	38
QMH	2018-06-14	22
QMH	2018-06-15	38
QMH	2018-06-16	22
QMH	2018-06-17	26
QMH	2018-06-18	32
QMH	2018-06-19	38
QMH	2018-06-20	20
QMH	2018-06-21	30
QMH	2018-06-22	32
QMH	2018-06-23	32
QMH	2018-06-24	34
QMH	2018-06-25	24
QMH	2018-06-26	18
QMH	2018-06-27	30
QMH	2018-06-28	18
QMH	2018-06-29	34
QMH	2018-06-30	24
QMH	2018-07-01	26
QMH	2018-07-02	42
QMH	2018-07-03	28
QMH	2018-07-04	34
QMH	2018-07-05	32
QMH	2018-07-06	26
QMH	2018-07-07	34
QMH	2018-07-08	18
QMH	2018-07-09	22
QMH	2018-07-10	16
QMH	2018-07-11	24
QMH	2018-07-12	38
QMH	2018-07-13	28
QMH	2018-07-14	22
QMH	2018-07-15	20
QMH	2018-07-16	22
QMH	2018-07-17	30
QMH	2018-07-18	16
QMH	2018-07-19	32
QMH	2018-07-20	20
QMH	2018-07-21	26
QMH	2018-07-22	32
QMH	2018-07-23	32
QMH	2018-07-24	26
QMH	2018-07-25	20
QMH	2018-07-26	32
QMH	2018-07-27	14
QMH	2018-07-28	16
QMH	2018-07-29	24
QMH	2018-07-30	22
QMH	2018-07-31	18
QMH	2018-08-01	24
QMH	2018-08-02	18
QMH	2018-08-03	22
QMH	2018-08-04	16
QMH	2018-08-05	26
QMH	2018-08-06	38
QMH	2018-08-07	22
QMH	2018-08-08	16
QMH	2018-08-09	14
QMH	2018-08-10	24
QMH	2018-08-11	16
QMH	2018-08-12	22
QMH	2018-08-13	14
QMH	2018-08-14	32
QMH	2018-08-15	24
QMH	2018-08-16	24
QMH	2018-08-17	16
QMH	2018-08-18	22
QMH	2018-08-19	24
QMH	2018-08-20	22
QMH	2018-08-21	24
QMH	2018-08-22	22
QMH	2018-08-23	30
QMH	2018-08-24	32
QMH	2018-08-25	30
QMH	2018-08-26	20
QMH	2018-08-27	38
QMH	2018-08-28	14
QMH	2018-08-29	22
QMH	2018-08-30	38
QMH	2018-08-31	26
QMH	2018-09-01	26
QMH	2018-09-02	14
QMH	2018-09-03	24
QMH	2018-09-04	20
QMH	2018-09-05	22
QMH	2018-09-06	24
QMH	2018-09-07	18
QMH	2018-09-08	28
QMH	2018-09-09	24
QMH	2018-09-10	24
QMH	2018-09-11	32
QMH	2018-09-12	18
QMH	2018-09-13	30
QMH	2018-09-14	22
QMH	2018-09-15	32
QMH	2018-09-16	12
QMH	2018-09-17	16
QMH	2018-09-18	30
QMH	2018-09-19	14
QMH	2018-09-20	28
QMH	2018-09-21	10
QMH	2018-09-22	16
QMH	2018-09-23	24
QMH	2018-09-24	24
QMH	2018-09-25	22
QMH	2018-09-26	16
QMH	2018-09-27	22
QMH	2018-09-28	34
QMH	2018-09-29	26
QMH	2018-09-30	20
QMH	2018-10-01	22
QMH	2018-10-02	18
QMH	2018-10-03	40
QMH	2018-10-04	32
QMH	2018-10-05	18
QMH	2018-10-06	24
QMH	2018-10-07	40
QMH	2018-10-08	22
QMH	2018-10-09	42
QMH	2018-10-10	24
QMH	2018-10-11	12
QMH	2018-10-12	26
QMH	2018-10-13	14
QMH	2018-10-14	22
QMH	2018-10-15	20
QMH	2018-10-16	22
QMH	2018-10-17	34
QMH	2018-10-18	22
QMH	2018-10-19	22
QMH	2018-10-20	32
QMH	2018-10-21	26
QMH	2018-10-22	36
QMH	2018-10-23	18
QMH	2018-10-24	24
QMH	2018-10-25	30
QMH	2018-10-26	22
QMH	2018-10-27	18
QMH	2018-10-28	34
QMH	2018-10-29	30
QMH	2018-10-30	16
QMH	2018-10-31	28
QMH	2018-11-01	26
QMH	2018-11-02	30
QMH	2018-11-03	24
QMH	2018-11-04	24
QMH	2018-11-05	38
QMH	2018-11-06	20
QMH	2018-11-07	28
QMH	2018-11-08	24
QMH	2018-11-09	18
QMH	2018-11-10	14
QMH	2018-11-11	38
QMH	2018-11-12	14
QMH	2018-11-13	26
QMH	2018-11-14	22
QMH	2018-11-15	14
QMH	2018-11-16	30
QMH	2018-11-17	18
QMH	2018-11-18	34
QMH	2018-11-19	28
QMH	2018-11-20	16
QMH	2018-11-21	30
QMH	2018-11-22	24
QMH	2018-11-23	30
QMH	2018-11-24	30
QMH	2018-11-25	34
QMH	2018-11-26	42
QMH	2018-11-27	16
QMH	2018-11-28	38
QMH	2018-11-29	40
QMH	2018-11-30	22
QMH	2018-12-01	26
QMH	2018-12-02	30
QMH	2018-12-03	38
QMH	2018-12-04	22
QMH	2018-12-05	28
QMH	2018-12-06	38
QMH	2018-12-07	40
QMH	2018-12-08	18
QMH	2018-12-09	48
QMH	2018-12-10	14
QMH	2018-12-11	34
QMH	2018-12-12	14
QMH	2018-12-13	24
QMH	2018-12-14	20
QMH	2018-12-15	22
QMH	2018-12-16	48
QMH	2018-12-17	22
QMH	2018-12-18	28
QMH	2018-12-19	38
QMH	2018-12-20	36
QMH	2018-12-21	38
QMH	2018-12-22	34
QMH	2018-12-23	18
QMH	2018-12-24	48
QMH	2018-12-25	28
QMH	2018-12-26	36
QMH	2018-12-27	28
QMH	2018-12-28	24
QMH	2018-12-29	28
QMH	2018-12-30	34
QMH	2018-12-31	36
QMH	2019-01-01	34
QMH	2019-01-02	58
QMH	2019-01-03	18
QMH	2019-01-04	36
QMH	2019-01-05	24
QMH	2019-01-06	38
QMH	2019-01-07	14
QMH	2019-01-08	34
QMH	2019-01-09	28
QMH	2019-01-10	24
QMH	2019-01-11	58
QMH	2019-01-12	30
QMH	2019-01-13	30
QMH	2019-01-14	48
QMH	2019-01-15	50
QMH	2019-01-16	26
QMH	2019-01-17	32
QMH	2019-01-18	28
QMH	2019-01-19	30
QMH	2019-01-20	24
QMH	2019-01-21	36
QMH	2019-01-22	36
QMH	2019-01-23	46
QMH	2019-01-24	24
QMH	2019-01-25	54
QMH	2019-01-26	40
QMH	2019-01-27	40
QMH	2019-01-28	50
QMH	2019-01-29	34
QMH	2019-01-30	30
QMH	2019-01-31	48
QMH	2019-02-01	44
QMH	2019-02-02	38
QMH	2019-02-03	36
QMH	2019-02-04	40
QMH	2019-02-05	28
QMH	2019-02-06	52
QMH	2019-02-07	50
QMH	2019-02-08	38
QMH	2019-02-09	22
QMH	2019-02-10	40
QMH	2019-02-11	44
QMH	2019-02-12	44
QMH	2019-02-13	46
QMH	2019-02-14	44
QMH	2019-02-15	56
QMH	2019-02-16	32
QMH	2019-02-17	32
QMH	2019-02-18	38
QMH	2019-02-19	14
QMH	2019-02-20	34
QMH	2019-02-21	32
QMH	2019-02-22	44
QMH	2019-02-23	22
QMH	2019-02-24	26
QMH	2019-02-25	38
QMH	2019-02-26	30
QMH	2019-02-27	32
QMH	2019-02-28	36
QMH	2019-03-01	34
QMH	2019-03-02	28
QMH	2019-03-03	36
QMH	2019-03-04	20
QMH	2019-03-05	30
QMH	2019-03-06	50
QMH	2019-03-07	24
QMH	2019-03-08	28
QMH	2019-03-09	20
QMH	2019-03-10	32
QMH	2019-03-11	22
QMH	2019-03-12	36
QMH	2019-03-13	24
QMH	2019-03-14	32
QMH	2019-03-15	42
QMH	2019-03-16	26
QMH	2019-03-17	48
QMH	2019-03-18	30
QMH	2019-03-19	36
QMH	2019-03-20	38
QMH	2019-03-21	42
QMH	2019-03-22	36
QMH	2019-03-23	28
QMH	2019-03-24	20
QMH	2019-03-25	38
QMH	2019-03-26	46
QMH	2019-03-27	26
QMH	2019-03-28	42
QMH	2019-03-29	34
QMH	2019-03-30	38
QMH	2019-03-31	30
QMH	2019-04-01	30
QMH	2019-04-02	30
QMH	2019-04-03	36
QMH	2019-04-04	42
QMH	2019-04-05	20
QMH	2019-04-06	46
QMH	2019-04-07	24
QMH	2019-04-08	46
QMH	2019-04-09	30
QMH	2019-04-10	22
QMH	2019-04-11	44
QMH	2019-04-12	30
QMH	2019-04-13	40
QMH	2019-04-14	60
QMH	2019-04-15	28
QMH	2019-04-16	48
QMH	2019-04-17	30
QMH	2019-04-18	22
QMH	2019-04-19	32
QMH	2019-04-20	22
QMH	2019-04-21	32
QMH	2019-04-22	32
QMH	2019-04-23	36
QMH	2019-04-24	28
QMH	2019-04-25	22
QMH	2019-04-26	30
QMH	2019-04-27	40
QMH	2019-04-28	42
QMH	2019-04-29	38
QMH	2019-04-30	30
QMH	2019-05-01	20
QMH	2019-05-02	20
QMH	2019-05-03	36
QMH	2019-05-04	32
QMH	2019-05-05	32
QMH	2019-05-06	34
QMH	2019-05-07	26
QMH	2019-05-08	38
QMH	2019-05-09	46
QMH	2019-05-10	34
QMH	2019-05-11	24
QMH	2019-05-12	50
QMH	2019-05-13	26
QMH	2019-05-14	32
QMH	2019-05-15	30
QMH	2019-05-16	34
QMH	2019-05-17	18
QMH	2019-05-18	26
QMH	2019-05-19	12
QMH	2019-05-20	38
QMH	2019-05-21	34
QMH	2019-05-22	18
QMH	2019-05-23	20
QMH	2019-05-24	30
QMH	2019-05-25	32
QMH	2019-05-26	34
QMH	2019-05-27	30
