s1	s6	s0
QMH	2020-03-11	444
QMH	2020-03-12	460
QMH	2020-03-13	488
QMH	2020-03-14	470
QMH	2020-03-15	386
QMH	2020-03-16	576
QMH	2020-03-17	520
QMH	2020-03-18	534
QMH	2020-03-19	574
QMH	2020-03-20	516
QMH	2020-03-21	514
QMH	2020-03-22	492
QMH	2020-03-23	532
QMH	2020-03-24	524
QMH	2020-03-25	530
QMH	2020-03-26	510
QMH	2020-03-27	462
QMH	2020-03-28	428
QMH	2020-03-29	322
QMH	2020-03-30	424
QMH	2020-03-31	322
QMH	2020-04-01	400
QMH	2020-04-02	426
QMH	2020-04-03	378
QMH	2020-04-04	376
QMH	2020-04-05	328
QMH	2020-04-06	374
QMH	2020-04-07	462
QMH	2020-04-08	404
QMH	2020-04-09	488
QMH	2020-04-10	414
QMH	2020-04-11	388
QMH	2020-04-12	376
QMH	2020-04-13	356
QMH	2020-04-14	434
QMH	2020-04-15	416
QMH	2020-04-16	460
QMH	2020-04-17	496
QMH	2020-04-18	392
QMH	2020-04-19	418
QMH	2020-04-20	582
QMH	2020-04-21	516
QMH	2020-04-22	452
QMH	2020-04-23	450
QMH	2020-04-24	430
QMH	2020-04-25	438
QMH	2020-04-26	398
QMH	2020-04-27	516
QMH	2020-04-28	546
QMH	2020-04-29	436
QMH	2020-04-30	468
QMH	2020-05-01	434
QMH	2020-05-02	488
QMH	2020-05-03	478
QMH	2020-05-04	538
QMH	2020-05-05	634
QMH	2020-05-06	506
QMH	2020-05-07	524
QMH	2020-05-08	614
QMH	2020-05-09	480
QMH	2020-05-10	516
QMH	2020-05-11	596
QMH	2020-05-12	488
QMH	2020-05-13	484
QMH	2020-05-14	494
QMH	2020-05-15	516
QMH	2020-05-16	438
QMH	2020-05-17	466
QMH	2020-05-18	530
QMH	2020-05-19	500
QMH	2020-05-20	538
QMH	2020-05-21	538
QMH	2020-05-22	572
QMH	2020-05-23	524
QMH	2020-05-24	494
QMH	2020-05-25	564
QMH	2020-05-26	560
QMH	2020-05-27	526
QMH	2020-05-28	550
QMH	2020-05-29	594
QMH	2020-05-30	530
QMH	2020-05-31	494
QMH	2020-06-01	644
QMH	2020-06-02	586
QMH	2020-06-03	608
QMH	2020-06-04	594
QMH	2020-06-05	596
QMH	2020-06-06	462
QMH	2020-06-07	508
QMH	2020-06-08	626
QMH	2020-06-09	610
QMH	2020-06-10	594
QMH	2020-06-11	530
QMH	2020-06-12	630
QMH	2020-06-13	526
QMH	2020-06-14	486
QMH	2020-06-15	662
QMH	2020-06-16	620
QMH	2020-06-17	550
QMH	2020-06-18	588
QMH	2020-06-19	576
QMH	2020-06-20	586
QMH	2020-06-21	568
QMH	2020-06-22	664
QMH	2020-06-23	638
QMH	2020-06-24	544
QMH	2020-06-25	554
QMH	2020-06-26	712
QMH	2020-06-27	514
QMH	2020-06-28	558
QMH	2020-06-29	666
QMH	2020-06-30	586
QMH	2020-07-01	516
QMH	2020-07-02	588
QMH	2020-07-03	606
QMH	2020-07-04	478
QMH	2020-07-05	562
QMH	2020-07-06	636
QMH	2020-07-07	552
QMH	2020-07-08	584
QMH	2020-07-09	534
QMH	2020-07-10	580
QMH	2020-07-11	510
QMH	2020-07-12	510
QMH	2020-07-13	614
QMH	2020-07-14	600
QMH	2020-07-15	548
QMH	2020-07-16	494
QMH	2020-07-17	548
QMH	2020-07-18	518
QMH	2020-07-19	504
QMH	2020-07-20	516
QMH	2020-07-21	478
QMH	2020-07-22	416
QMH	2020-07-23	450
QMH	2020-07-24	468
QMH	2020-07-25	456
QMH	2020-07-26	416
QMH	2020-07-27	536
QMH	2020-07-28	400
QMH	2020-07-29	402
QMH	2020-07-30	434
QMH	2020-07-31	426
QMH	2020-08-01	368
QMH	2020-08-02	382
QMH	2020-08-03	482
QMH	2020-08-04	444
QMH	2020-08-05	394
QMH	2020-08-06	396
QMH	2020-08-07	440
QMH	2020-08-08	366
QMH	2020-08-09	348
QMH	2020-08-10	478
QMH	2020-08-11	454
QMH	2020-08-12	452
QMH	2020-08-13	420
QMH	2020-08-14	444
QMH	2020-08-15	450
QMH	2020-08-16	368
QMH	2020-08-17	500
QMH	2020-08-18	376
QMH	2020-08-19	404
QMH	2020-08-20	446
QMH	2020-08-21	462
QMH	2020-08-22	440
QMH	2020-08-23	382
QMH	2020-08-24	532
QMH	2020-08-25	448
QMH	2020-08-26	468
QMH	2020-08-27	460
QMH	2020-08-28	574
QMH	2020-08-29	426
QMH	2020-08-30	414
QMH	2020-08-31	504
QMH	2020-09-01	514
QMH	2020-09-02	512
QMH	2020-09-03	464
QMH	2020-09-04	526
QMH	2020-09-05	450
QMH	2020-09-06	454
QMH	2020-09-07	560
QMH	2020-09-08	492
QMH	2020-09-09	540
QMH	2020-09-10	504
QMH	2020-09-11	550
QMH	2020-09-12	492
QMH	2020-09-13	464
QMH	2020-09-14	502
QMH	2020-09-15	478
QMH	2020-09-16	608
QMH	2020-09-17	528
QMH	2020-09-18	538
QMH	2020-09-19	508
QMH	2020-09-20	514
QMH	2020-09-21	618
QMH	2020-09-22	528
QMH	2020-09-23	534
QMH	2020-09-24	538
QMH	2020-09-25	526
QMH	2020-09-26	554
QMH	2020-09-27	498
QMH	2020-09-28	586
QMH	2020-09-29	576
QMH	2020-09-30	524
QMH	2020-10-01	422
QMH	2020-10-02	592
QMH	2020-10-03	580
QMH	2020-10-04	564
QMH	2020-10-05	640
QMH	2020-10-06	554
QMH	2020-10-07	562
QMH	2020-10-08	532
QMH	2020-10-09	522
QMH	2020-10-10	538
QMH	2020-10-11	494
QMH	2020-10-12	602
QMH	2020-10-13	386
QMH	2020-10-14	558
QMH	2020-10-15	624
QMH	2020-10-16	556
QMH	2020-10-17	502
QMH	2020-10-18	512
QMH	2020-10-19	650
QMH	2020-10-20	598
QMH	2020-10-21	548
QMH	2020-10-22	542
QMH	2020-10-23	558
QMH	2020-10-24	458
QMH	2020-10-25	524
QMH	2020-10-26	538
QMH	2020-10-27	664
QMH	2020-10-28	534
QMH	2020-10-29	508
QMH	2020-10-30	568
QMH	2020-10-31	528
QMH	2020-11-01	602
QMH	2020-11-02	642
QMH	2020-11-03	514
QMH	2020-11-04	574
QMH	2020-11-05	546
QMH	2020-11-06	616
QMH	2020-11-07	544
QMH	2020-11-08	564
QMH	2020-11-09	624
QMH	2020-11-10	650
QMH	2020-11-11	556
QMH	2020-11-12	542
QMH	2020-11-13	606
QMH	2020-11-14	512
QMH	2020-11-15	566
QMH	2020-11-16	720
QMH	2020-11-17	572
QMH	2020-11-18	566
QMH	2020-11-19	592
QMH	2020-11-20	622
QMH	2020-11-21	540
QMH	2020-11-22	546
QMH	2020-11-23	614
QMH	2020-11-24	578
QMH	2020-11-25	562
QMH	2020-11-26	514
QMH	2020-11-27	574
QMH	2020-11-28	450
QMH	2020-11-29	434
QMH	2020-11-30	558
QMH	2020-12-01	476
QMH	2020-12-02	476
QMH	2020-12-03	400
QMH	2020-12-04	460
QMH	2020-12-05	428
QMH	2020-12-06	392
QMH	2020-12-07	550
QMH	2020-12-08	406
QMH	2020-12-09	482
QMH	2020-12-10	482
QMH	2020-12-11	426
QMH	2020-12-12	414
QMH	2020-12-13	450
QMH	2020-12-14	494
QMH	2020-12-15	488
QMH	2020-12-16	460
QMH	2020-12-17	456
QMH	2020-12-18	438
QMH	2020-12-19	434
QMH	2020-12-20	404
QMH	2020-12-21	478
QMH	2020-12-22	458
QMH	2020-12-23	458
QMH	2020-12-24	446
QMH	2020-12-25	412
QMH	2020-12-26	404
QMH	2020-12-27	446
QMH	2020-12-28	568
QMH	2020-12-29	464
QMH	2020-12-30	416
QMH	2020-12-31	384
QMH	2021-01-01	370
QMH	2021-01-02	446
QMH	2021-01-03	420
QMH	2021-01-04	518
QMH	2021-01-05	436
QMH	2021-01-06	400
QMH	2021-01-07	428
QMH	2021-01-08	382
QMH	2021-01-09	400
QMH	2021-01-10	394
QMH	2021-01-11	486
QMH	2021-01-12	524
QMH	2021-01-13	466
QMH	2021-01-14	450
QMH	2021-01-15	440
QMH	2021-01-16	496
QMH	2021-01-17	450
QMH	2021-01-18	516
QMH	2021-01-19	478
QMH	2021-01-20	530
QMH	2021-01-21	538
QMH	2021-01-22	536
QMH	2021-01-23	410
QMH	2021-01-24	446
QMH	2021-01-25	548
QMH	2021-01-26	514
QMH	2021-01-27	442
QMH	2021-01-28	492
QMH	2021-01-29	414
QMH	2021-01-30	416
QMH	2021-01-31	392
QMH	2021-02-01	534
QMH	2021-02-02	464
QMH	2021-02-03	484
QMH	2021-02-04	470
QMH	2021-02-05	510
QMH	2021-02-06	404
QMH	2021-02-07	448
QMH	2021-02-08	528
QMH	2021-02-09	530
QMH	2021-02-10	454
QMH	2021-02-11	410
QMH	2021-02-12	350
QMH	2021-02-13	496
QMH	2021-02-14	506
QMH	2021-02-15	542
QMH	2021-02-16	540
QMH	2021-02-17	468
QMH	2021-02-18	466
QMH	2021-02-19	454
QMH	2021-02-20	472
QMH	2021-02-21	452
QMH	2021-02-22	564
QMH	2021-02-23	588
QMH	2021-02-24	510
QMH	2021-02-25	558
QMH	2021-02-26	476
QMH	2021-02-27	428
QMH	2021-02-28	466
QMH	2021-03-01	580
QMH	2021-03-02	532
QMH	2021-03-03	538
QMH	2021-03-04	530
QMH	2021-03-05	498
QMH	2021-03-06	526
QMH	2021-03-07	472
QMH	2021-03-08	624
QMH	2021-03-09	568
QMH	2021-03-10	552
QMH	2021-03-11	600
QMH	2021-03-12	554
QMH	2021-03-13	562
QMH	2021-03-14	522
QMH	2021-03-15	658
QMH	2021-03-16	546
QMH	2021-03-17	588
QMH	2021-03-18	600
QMH	2021-03-19	598
QMH	2021-03-20	626
QMH	2021-03-21	478
QMH	2021-03-22	634
QMH	2021-03-23	614
QMH	2021-03-24	560
QMH	2021-03-25	540
QMH	2021-03-26	550
QMH	2021-03-27	558
QMH	2021-03-28	468
QMH	2021-03-29	652
QMH	2021-03-30	616
QMH	2021-03-31	590
QMH	2021-04-01	628
QMH	2021-04-02	588
QMH	2021-04-03	624
QMH	2021-04-04	562
QMH	2021-04-05	618
QMH	2021-04-06	626
QMH	2021-04-07	638
QMH	2021-04-08	594
QMH	2021-04-09	604
QMH	2021-04-10	570
QMH	2021-04-11	552
QMH	2021-04-12	654
QMH	2021-04-13	578
QMH	2021-04-14	578
QMH	2021-04-15	644
QMH	2021-04-16	596
QMH	2021-04-17	544
QMH	2021-04-18	538
QMH	2021-04-19	682
QMH	2021-04-20	596
QMH	2021-04-21	576
QMH	2021-04-22	598
QMH	2021-04-23	612
QMH	2021-04-24	602
QMH	2021-04-25	542
QMH	2021-04-26	640
QMH	2021-04-27	568
QMH	2021-04-28	570
QMH	2021-04-29	576
QMH	2021-04-30	674
QMH	2021-05-01	530
QMH	2021-05-02	508
QMH	2021-05-03	676
QMH	2021-05-04	604
QMH	2021-05-05	590
QMH	2021-05-06	606
QMH	2021-05-07	610
QMH	2021-05-08	580
QMH	2021-05-09	580
QMH	2021-05-10	680
QMH	2021-05-11	594
QMH	2021-05-12	616
QMH	2021-05-13	582
QMH	2021-05-14	596
QMH	2021-05-15	580
QMH	2021-05-16	588
QMH	2021-05-17	658
QMH	2021-05-18	594
QMH	2021-05-19	604
QMH	2021-05-20	668
QMH	2021-05-21	606
QMH	2021-05-22	568
QMH	2021-05-23	532
QMH	2021-05-24	692
QMH	2021-05-25	624
QMH	2021-05-26	586
QMH	2021-05-27	612
QMH	2021-05-28	566
QMH	2021-05-29	542
QMH	2021-05-30	558
QMH	2021-05-31	672
QMH	2021-06-01	536
QMH	2021-06-02	552
QMH	2021-06-03	624
QMH	2021-06-04	578
QMH	2021-06-05	496
QMH	2021-06-06	572
QMH	2021-06-07	642
QMH	2021-06-08	524
QMH	2021-06-09	608
QMH	2021-06-10	636
QMH	2021-06-11	568
QMH	2021-06-12	594
QMH	2021-06-13	584
QMH	2021-06-14	626
QMH	2021-06-15	644
QMH	2021-06-16	616
QMH	2021-06-17	636
QMH	2021-06-18	622
QMH	2021-06-19	536
QMH	2021-06-20	618
QMH	2021-06-21	700
QMH	2021-06-22	618
QMH	2021-06-23	550
QMH	2021-06-24	584
QMH	2021-06-25	570
QMH	2021-06-26	578
QMH	2021-06-27	566
QMH	2021-06-28	618
QMH	2021-06-29	620
QMH	2021-06-30	630
QMH	2021-07-01	572
QMH	2021-07-02	698
QMH	2021-07-03	564
QMH	2021-07-04	602
QMH	2021-07-05	652
QMH	2021-07-06	680
QMH	2021-07-07	620
QMH	2021-07-08	630
QMH	2021-07-09	568
QMH	2021-07-10	558
QMH	2021-07-11	570
QMH	2021-07-12	674
QMH	2021-07-13	626
QMH	2021-07-14	578
QMH	2021-07-15	568
QMH	2021-07-16	626
QMH	2021-07-17	544
QMH	2021-07-18	558
QMH	2021-07-19	646
QMH	2021-07-20	606
QMH	2021-07-21	656
QMH	2021-07-22	638
QMH	2021-07-23	618
QMH	2021-07-24	562
QMH	2021-07-25	564
QMH	2021-07-26	668
QMH	2021-07-27	618
QMH	2021-07-28	574
QMH	2021-07-29	594
QMH	2021-07-30	604
QMH	2021-07-31	554
QMH	2021-08-01	518
QMH	2021-08-02	722
QMH	2021-08-03	630
QMH	2021-08-04	584
QMH	2021-08-05	542
QMH	2021-08-06	554
QMH	2021-08-07	620
QMH	2021-08-08	562
QMH	2021-08-09	666
QMH	2021-08-10	632
QMH	2021-08-11	630
QMH	2021-08-12	608
QMH	2021-08-13	600
QMH	2021-08-14	580
QMH	2021-08-15	568
QMH	2021-08-16	642
QMH	2021-08-17	596
QMH	2021-08-18	570
QMH	2021-08-19	620
QMH	2021-08-20	644
QMH	2021-08-21	735
QMH	2021-08-22	897
QMH	2021-08-23	1128
QMH	2021-08-24	894
QMH	2021-08-25	876
QMH	2021-08-26	909
QMH	2021-08-27	843
QMH	2021-08-28	564
QMH	2021-08-29	554
QMH	2021-08-30	724
QMH	2021-08-31	606
QMH	2021-09-01	632
QMH	2021-09-02	612
QMH	2021-09-03	614
QMH	2021-09-04	852
QMH	2021-09-05	843
QMH	2021-09-06	1008
QMH	2021-09-07	888
QMH	2021-09-08	939
QMH	2021-09-09	996
QMH	2021-09-10	903
QMH	2021-09-11	592
QMH	2021-09-12	582
QMH	2021-09-13	716
QMH	2021-09-14	640
QMH	2021-09-15	626
QMH	2021-09-16	610
QMH	2021-09-17	642
QMH	2021-09-18	272
QMH	2021-09-19	269
QMH	2021-09-20	329
QMH	2021-09-21	272
QMH	2021-09-22	290
QMH	2021-09-23	321
QMH	2021-09-24	301
QMH	2021-09-25	279
QMH	2021-09-26	288
QMH	2021-09-27	336
QMH	2021-09-28	324
QMH	2021-09-29	299
QMH	2021-09-30	316
QMH	2021-10-01	289
QMH	2021-10-02	291
QMH	2021-10-03	303
QMH	2021-10-04	307
QMH	2021-10-05	300
QMH	2021-10-06	266
QMH	2021-10-07	285
QMH	2021-10-08	287
QMH	2021-10-09	194
QMH	2021-10-10	316
QMH	2021-10-11	342
QMH	2021-10-12	253
QMH	2021-10-13	197
QMH	2021-10-14	322
QMH	2021-10-15	338
QMH	2021-10-16	291
QMH	2021-10-17	278
QMH	2021-10-18	316
QMH	2021-10-19	319
QMH	2021-10-20	345
QMH	2021-10-21	292
QMH	2021-10-22	273
QMH	2021-10-23	243
QMH	2021-10-24	300
QMH	2021-10-25	338
QMH	2021-10-26	306
QMH	2021-10-27	313
QMH	2021-10-28	311
QMH	2021-10-29	325
QMH	2021-10-30	270
QMH	2021-10-31	326
QMH	2021-11-01	340
QMH	2021-11-02	262
QMH	2021-11-03	314
QMH	2021-11-04	303
QMH	2021-11-05	297
QMH	2021-11-06	290
QMH	2021-11-07	290
QMH	2021-11-08	333
QMH	2021-11-09	277
QMH	2021-11-10	302
QMH	2021-11-11	277
QMH	2021-11-12	320
QMH	2021-11-13	253
QMH	2021-11-14	323
QMH	2021-11-15	322
QMH	2021-11-16	293
QMH	2021-11-17	315
QMH	2021-11-18	296
QMH	2021-11-19	295
QMH	2021-11-20	281
QMH	2021-11-21	288
QMH	2021-11-22	321
QMH	2021-11-23	291
QMH	2021-11-24	301
QMH	2021-11-25	294
QMH	2021-11-26	302
QMH	2021-11-27	281
QMH	2021-11-28	256
QMH	2021-11-29	337
QMH	2021-11-30	301
QMH	2021-12-01	298
QMH	2021-12-02	282
QMH	2021-12-03	294
QMH	2021-12-04	281
QMH	2021-12-05	284
QMH	2021-12-06	309
QMH	2021-12-07	316
QMH	2021-12-08	315
QMH	2021-12-09	290
QMH	2021-12-10	281
QMH	2021-12-11	291
QMH	2021-12-12	265
QMH	2021-12-13	313
QMH	2021-12-14	289
QMH	2021-12-15	310
QMH	2021-12-16	294
QMH	2021-12-17	278
QMH	2021-12-18	257
QMH	2021-12-19	266
QMH	2021-12-20	293
QMH	2021-12-21	272
QMH	2021-12-22	281
QMH	2021-12-23	294
QMH	2021-12-24	287
QMH	2021-12-25	257
QMH	2021-12-26	230
QMH	2021-12-27	230
QMH	2021-12-28	298
QMH	2021-12-29	281
QMH	2021-12-30	270
QMH	2021-12-31	267
RH	2011-01-01	466
RH	2011-01-02	492
RH	2011-01-03	480
RH	2011-01-04	438
RH	2011-01-05	438
RH	2011-01-06	414
RH	2011-01-07	450
RH	2011-01-08	436
RH	2011-01-09	434
RH	2011-01-10	418
RH	2011-01-11	396
RH	2011-01-12	422
RH	2011-01-13	486
RH	2011-01-14	536
RH	2011-01-15	452
RH	2011-01-16	492
RH	2011-01-17	472
RH	2011-01-18	454
RH	2011-01-19	466
RH	2011-01-20	494
RH	2011-01-21	522
RH	2011-01-22	456
RH	2011-01-23	468
RH	2011-01-24	510
RH	2011-01-25	450
RH	2011-01-26	456
RH	2011-01-27	464
RH	2011-01-28	536
RH	2011-01-29	530
RH	2011-01-30	476
RH	2011-01-31	514
RH	2011-02-01	450
RH	2011-02-02	418
RH	2011-02-03	362
RH	2011-02-04	518
RH	2011-02-05	566
RH	2011-02-06	490
RH	2011-02-07	466
RH	2011-02-08	478
RH	2011-02-09	384
RH	2011-02-10	474
RH	2011-02-11	450
RH	2011-02-12	452
RH	2011-02-13	444
RH	2011-02-14	408
RH	2011-02-15	402
RH	2011-02-16	422
RH	2011-02-17	376
RH	2011-02-18	416
RH	2011-02-19	386
RH	2011-02-20	448
RH	2011-02-21	478
RH	2011-02-22	484
RH	2011-02-23	412
RH	2011-02-24	458
RH	2011-02-25	418
RH	2011-02-26	426
RH	2011-02-27	434
RH	2011-02-28	444
RH	2011-03-01	472
RH	2011-03-02	498
RH	2011-03-03	428
RH	2011-03-04	410
RH	2011-03-05	436
RH	2011-03-06	474
RH	2011-03-07	458
RH	2011-03-08	438
RH	2011-03-09	408
RH	2011-03-10	452
RH	2011-03-11	436
RH	2011-03-12	442
RH	2011-03-13	484
RH	2011-03-14	414
RH	2011-03-15	384
RH	2011-03-16	404
RH	2011-03-17	430
RH	2011-03-18	428
RH	2011-03-19	418
RH	2011-03-20	398
RH	2011-03-21	476
RH	2011-03-22	402
RH	2011-03-23	378
RH	2011-03-24	422
RH	2011-03-25	390
RH	2011-03-26	410
RH	2011-03-27	438
RH	2011-03-28	456
RH	2011-03-29	490
RH	2011-03-30	448
RH	2011-03-31	380
RH	2011-04-01	480
RH	2011-04-02	416
RH	2011-04-03	418
RH	2011-04-04	468
RH	2011-04-05	426
RH	2011-04-06	420
RH	2011-04-07	446
RH	2011-04-08	444
RH	2011-04-09	398
RH	2011-04-10	404
RH	2011-04-11	434
RH	2011-04-12	434
RH	2011-04-13	428
RH	2011-04-14	446
RH	2011-04-15	444
RH	2011-04-16	490
RH	2011-04-17	340
RH	2011-04-18	466
RH	2011-04-19	406
RH	2011-04-20	436
RH	2011-04-21	460
RH	2011-04-22	456
RH	2011-04-23	442
RH	2011-04-24	468
RH	2011-04-25	490
RH	2011-04-26	516
RH	2011-04-27	432
RH	2011-04-28	444
RH	2011-04-29	384
RH	2011-04-30	482
RH	2011-05-01	388
RH	2011-05-02	420
RH	2011-05-03	448
RH	2011-05-04	432
RH	2011-05-05	402
RH	2011-05-06	490
RH	2011-05-07	422
RH	2011-05-08	428
RH	2011-05-09	474
RH	2011-05-10	360
RH	2011-05-11	456
RH	2011-05-12	424
RH	2011-05-13	392
RH	2011-05-14	390
RH	2011-05-15	454
RH	2011-05-16	392
RH	2011-05-17	430
RH	2011-05-18	424
RH	2011-05-19	418
RH	2011-05-20	432
RH	2011-05-21	390
RH	2011-05-22	424
RH	2011-05-23	474
RH	2011-05-24	366
RH	2011-05-25	428
RH	2011-05-26	434
RH	2011-05-27	448
RH	2011-05-28	436
RH	2011-05-29	374
RH	2011-05-30	456
RH	2011-05-31	436
RH	2011-06-01	414
RH	2011-06-02	410
RH	2011-06-03	456
RH	2011-06-04	474
RH	2011-06-05	456
RH	2011-06-06	444
RH	2011-06-07	500
RH	2011-06-08	432
RH	2011-06-09	430
RH	2011-06-10	408
RH	2011-06-11	418
RH	2011-06-12	424
RH	2011-06-13	416
RH	2011-06-14	400
RH	2011-06-15	416
RH	2011-06-16	362
RH	2011-06-17	408
RH	2011-06-18	420
RH	2011-06-19	478
RH	2011-06-20	488
RH	2011-06-21	430
RH	2011-06-22	374
RH	2011-06-23	406
RH	2011-06-24	434
RH	2011-06-25	460
RH	2011-06-26	454
RH	2011-06-27	418
RH	2011-06-28	434
RH	2011-06-29	392
RH	2011-06-30	446
RH	2011-07-01	460
RH	2011-07-02	522
RH	2011-07-03	434
RH	2011-07-04	440
RH	2011-07-05	434
RH	2011-07-06	396
RH	2011-07-07	438
RH	2011-07-08	432
RH	2011-07-09	412
RH	2011-07-10	398
RH	2011-07-11	444
RH	2011-07-12	464
RH	2011-07-13	366
RH	2011-07-14	448
RH	2011-07-15	342
RH	2011-07-16	450
RH	2011-07-17	416
RH	2011-07-18	444
RH	2011-07-19	422
RH	2011-07-20	388
RH	2011-07-21	450
RH	2011-07-22	402
RH	2011-07-23	430
RH	2011-07-24	434
RH	2011-07-25	470
RH	2011-07-26	402
RH	2011-07-27	410
RH	2011-07-28	394
RH	2011-07-29	420
RH	2011-07-30	408
RH	2011-07-31	406
RH	2011-08-01	446
RH	2011-08-02	418
RH	2011-08-03	442
RH	2011-08-04	406
RH	2011-08-05	364
RH	2011-08-06	446
RH	2011-08-07	438
RH	2011-08-08	368
RH	2011-08-09	372
RH	2011-08-10	378
RH	2011-08-11	414
RH	2011-08-12	428
RH	2011-08-13	350
RH	2011-08-14	462
RH	2011-08-15	448
RH	2011-08-16	442
RH	2011-08-17	406
RH	2011-08-18	402
RH	2011-08-19	398
RH	2011-08-20	374
RH	2011-08-21	426
RH	2011-08-22	468
RH	2011-08-23	438
RH	2011-08-24	452
RH	2011-08-25	388
RH	2011-08-26	464
RH	2011-08-27	410
RH	2011-08-28	442
RH	2011-08-29	426
RH	2011-08-30	420
RH	2011-08-31	420
RH	2011-09-01	432
RH	2011-09-02	440
RH	2011-09-03	396
RH	2011-09-04	448
RH	2011-09-05	474
RH	2011-09-06	438
RH	2011-09-07	388
RH	2011-09-08	434
RH	2011-09-09	390
RH	2011-09-10	362
RH	2011-09-11	504
RH	2011-09-12	398
RH	2011-09-13	430
RH	2011-09-14	476
RH	2011-09-15	430
RH	2011-09-16	424
RH	2011-09-17	432
RH	2011-09-18	444
RH	2011-09-19	466
RH	2011-09-20	414
RH	2011-09-21	446
RH	2011-09-22	404
RH	2011-09-23	464
RH	2011-09-24	494
RH	2011-09-25	492
RH	2011-09-26	452
RH	2011-09-27	444
RH	2011-09-28	434
RH	2011-09-29	344
RH	2011-09-30	516
RH	2011-10-01	460
RH	2011-10-02	468
RH	2011-10-03	434
RH	2011-10-04	442
RH	2011-10-05	394
RH	2011-10-06	438
RH	2011-10-07	442
RH	2011-10-08	426
RH	2011-10-09	372
RH	2011-10-10	466
RH	2011-10-11	362
RH	2011-10-12	426
RH	2011-10-13	478
RH	2011-10-14	424
RH	2011-10-15	424
RH	2011-10-16	490
RH	2011-10-17	450
RH	2011-10-18	406
RH	2011-10-19	404
RH	2011-10-20	390
RH	2011-10-21	450
RH	2011-10-22	440
RH	2011-10-23	458
RH	2011-10-24	444
RH	2011-10-25	380
RH	2011-10-26	394
RH	2011-10-27	368
RH	2011-10-28	418
RH	2011-10-29	418
RH	2011-10-30	446
RH	2011-10-31	464
RH	2011-11-01	422
RH	2011-11-02	400
RH	2011-11-03	432
RH	2011-11-04	412
RH	2011-11-05	386
RH	2011-11-06	490
RH	2011-11-07	492
RH	2011-11-08	412
RH	2011-11-09	392
RH	2011-11-10	370
RH	2011-11-11	398
RH	2011-11-12	456
RH	2011-11-13	442
RH	2011-11-14	464
RH	2011-11-15	474
RH	2011-11-16	442
RH	2011-11-17	414
RH	2011-11-18	390
RH	2011-11-19	412
RH	2011-11-20	468
RH	2011-11-21	478
RH	2011-11-22	402
RH	2011-11-23	418
RH	2011-11-24	434
RH	2011-11-25	418
RH	2011-11-26	400
RH	2011-11-27	408
RH	2011-11-28	450
RH	2011-11-29	418
RH	2011-11-30	388
RH	2011-12-01	386
RH	2011-12-02	366
RH	2011-12-03	430
RH	2011-12-04	418
RH	2011-12-05	452
RH	2011-12-06	448
RH	2011-12-07	414
RH	2011-12-08	410
RH	2011-12-09	354
RH	2011-12-10	374
RH	2011-12-11	432
RH	2011-12-12	458
RH	2011-12-13	432
RH	2011-12-14	468
RH	2011-12-15	468
RH	2011-12-16	392
RH	2011-12-17	392
RH	2011-12-18	488
RH	2011-12-19	486
RH	2011-12-20	470
RH	2011-12-21	452
RH	2011-12-22	466
RH	2011-12-23	384
RH	2011-12-24	424
RH	2011-12-25	434
RH	2011-12-26	450
RH	2011-12-27	508
RH	2011-12-28	478
RH	2011-12-29	434
RH	2011-12-30	408
RH	2011-12-31	378
RH	2012-01-01	490
RH	2012-01-02	482
RH	2012-01-03	472
RH	2012-01-04	434
RH	2012-01-05	468
RH	2012-01-06	392
RH	2012-01-07	454
RH	2012-01-08	422
RH	2012-01-09	428
RH	2012-01-10	414
RH	2012-01-11	432
RH	2012-01-12	446
RH	2012-01-13	418
RH	2012-01-14	438
RH	2012-01-15	476
RH	2012-01-16	456
RH	2012-01-17	420
RH	2012-01-18	486
RH	2012-01-19	434
RH	2012-01-20	436
RH	2012-01-21	408
RH	2012-01-22	398
RH	2012-01-23	338
RH	2012-01-24	402
RH	2012-01-25	392
RH	2012-01-26	446
RH	2012-01-27	526
RH	2012-01-28	440
RH	2012-01-29	486
RH	2012-01-30	416
RH	2012-01-31	454
RH	2012-02-01	482
RH	2012-02-02	492
RH	2012-02-03	530
RH	2012-02-04	470
RH	2012-02-05	528
RH	2012-02-06	490
RH	2012-02-07	492
RH	2012-02-08	442
RH	2012-02-09	464
RH	2012-02-10	406
RH	2012-02-11	426
RH	2012-02-12	514
RH	2012-02-13	528
RH	2012-02-14	486
RH	2012-02-15	554
RH	2012-02-16	486
RH	2012-02-17	454
RH	2012-02-18	448
RH	2012-02-19	506
RH	2012-02-20	516
RH	2012-02-21	472
RH	2012-02-22	426
RH	2012-02-23	480
RH	2012-02-24	446
RH	2012-02-25	526
RH	2012-02-26	424
RH	2012-02-27	486
RH	2012-02-28	452
RH	2012-02-29	474
RH	2012-03-01	502
RH	2012-03-02	528
RH	2012-03-03	440
RH	2012-03-04	490
RH	2012-03-05	522
RH	2012-03-06	468
RH	2012-03-07	414
RH	2012-03-08	458
RH	2012-03-09	460
RH	2012-03-10	460
RH	2012-03-11	440
RH	2012-03-12	514
RH	2012-03-13	450
RH	2012-03-14	492
RH	2012-03-15	462
RH	2012-03-16	446
RH	2012-03-17	488
RH	2012-03-18	574
RH	2012-03-19	550
RH	2012-03-20	490
RH	2012-03-21	434
RH	2012-03-22	476
RH	2012-03-23	434
RH	2012-03-24	452
